,url,text
8345,https://migri.fi/en/old-statistics,Therefore the figures differ slightly from the confirmed statistics presented above.
8347,https://migri.fi/en/old-statistics,"In addition to applications from minor unaccompanied asylum seekers, these statistics also contain the applications of unaccompanied minors who have arrived in Finland under the EU relocation scheme."
8348,https://migri.fi/en/old-statistics,Our statistical service compiles separate statistics for these two groups.
8349,https://migri.fi/en/old-statistics,"In addition to the decisions made on minor unaccompanied asylum seekers, these statistics also contain the decisions made on unaccompanied minors who have arrived in Finland under the EU relocation scheme."
8352,https://migri.fi/en/old-statistics,The figures on asylum matters in the annual statistics differ from the figures published by Eurostat.
8353,https://migri.fi/en/old-statistics,The reason for this is that Eurostat collects their data on the numbers of applicants on a monthly basis during the statistical year.
8354,https://migri.fi/en/old-statistics,"However, the monthly data is often updated afterwards."
8355,https://migri.fi/en/old-statistics,"These changes are included in the annual statistics on this page, but not in the Eurostat statistics."
8360,https://migri.fi/en/old-statistics,Statistics on quota refugees selected for resettlement in Finland can be found on the page Quota refugee statistics.
8363,https://migri.fi/en/old-statistics,*The transitional provision of the Nationality Act was in force during the period 1 June 2003 to 31 May 2008.
8364,https://migri.fi/en/old-statistics,"According to the provision, a person who had lost his or her Finnish citizenship for example due to acquiring the citizenship of another country was entitled to apply to have his or her citizenship restored by declaration without having to move to Finland."
8365,https://migri.fi/en/old-statistics,"This opportunity was also offered to descendants of former and current Finnish citizens, regardless of whether they had ever held Finnish citizenship."
8368,https://migri.fi/en/key-figures-on-immigration,The European Migration Network publishes an annual report on migration statistics collected from the EU Member States.
8369,https://migri.fi/en/key-figures-on-immigration,"Their website also provides current reports, thematic studies and comparative data from the EU Member States."
8370,https://migri.fi/en/key-figures-on-immigration,Key figures on immigration (emn.fi)
8371,https://migri.fi/en/key-figures-on-immigration,"During the years 2009–2012, reports were compiled by the Finnish Ministry of the Interior."
8377,https://migri.fi/en/glossary,"This glossary contains key terms used by the Finnish Immigration Service on its website, and their definitions."
8378,https://migri.fi/en/glossary,"The definitions do not always follow the legislation word for word, which is why, for more formal definitions, you should get acquainted with the relevant legislation and other source material."
8379,https://migri.fi/en/glossary,A B C D E F G H I J K L M N O P Q R S T U V X Y Z
8380,https://migri.fi/en/glossary,alien’s passport fi muukalaispassi sv främlingspass
8381,https://migri.fi/en/glossary,"A travel document that can be issued to a foreign national if he or she cannot obtain a passport from the authorities of his or her home country, or if he or she has no citizenship, or if there are other special reasons for issuing an alien’s passport to him or her."
8382,https://migri.fi/en/glossary,Foreign nationals who have been granted a residence permit on the basis of subsidiary protection are issued with an alien’s passport.
8383,https://migri.fi/en/glossary,An alien’s passport is not an official identity document.
8387,https://migri.fi/en/glossary,assisted voluntary return fi avustettu vapaaehtoinen paluu sv assisterad frivillig återresa
8388,https://migri.fi/en/glossary,"Assisted voluntary return refers to an arrangement where a third-country national who has applied for international protection, a beneficiary of temporary protection, a victim of human trafficking or a person who has been granted a residence permit under section 51 of the Aliens Act can receive assistance and compensation for travel and relocation costs to his or her home country or another country."
8389,https://migri.fi/en/glossary,A further requirement is that the applicant must leave the country voluntarily and with permanent intent after having cancelled his or her application or after the application has been rejected.
8390,https://migri.fi/en/glossary,"See international protection, third-country national, temporary protection."
8394,https://migri.fi/en/glossary,A residence permit issued to a foreign national under the asylum procedure on the basis of his or her refugee status.
8396,https://migri.fi/en/glossary,asylum interview fi turvapaikkapuhuttelu sv asylsamtal
8397,https://migri.fi/en/glossary,The purpose of an asylum interview is to establish the grounds for an asylum application.
8398,https://migri.fi/en/glossary,The asylum interview is conducted by the Finnish Immigration Service.
8399,https://migri.fi/en/glossary,asylum investigation fi turvapaikkatutkinta sv asylutredning
8400,https://migri.fi/en/glossary,A procedure in which the Finnish Immigration Service or the Border Guard first establishes the identity and travel route of the asylum seeker and whether his or her application can be processed in Finland.
8401,https://migri.fi/en/glossary,"After that, the Finnish Immigration Service interviews the applicant in order to establish the grounds for his or her asylum application."
8403,https://migri.fi/en/glossary,asylum seeker fi turvapaikanhakija sv asylsökande
8404,https://migri.fi/en/glossary,A person who seeks protection and right of residence in a foreign state.
8405,https://migri.fi/en/glossary,An asylum seeker is granted refugee status if he or she is granted asylum.
8407,https://migri.fi/en/glossary,"birthplace principle fi syntymämaaperiaate sv territorialprincipen, födelselandsprincipen"
8408,https://migri.fi/en/glossary,A principle according to which a child acquires citizenship on the basis of the place of birth (ius soli).
8409,https://migri.fi/en/glossary,The birthplace principle is a secondary principle in the Finnish Nationality Act.
8411,https://migri.fi/en/glossary,"parentage principle, inheritance principle."
8412,https://migri.fi/en/glossary,"citizenship, nationality kansalaisuus sv medborgarskap"
8413,https://migri.fi/en/glossary,Citizenship means a legislative bond between an individual and a state determining the individual’s status in the state as well as the basic rights and duties existing between the individual and the state.
8415,https://migri.fi/en/glossary,A foreign national may be granted Finnish citizenship on application if the requirements laid down in the Nationality Act are met.
8416,https://migri.fi/en/glossary,Exceptions may be made as provided in the Act.
8419,https://migri.fi/en/glossary,citizenship declaration fi kansalaisuusilmoitus sv medborgarskapsanmälan
8420,https://migri.fi/en/glossary,Certain groups of people may acquire Finnish citizenship by declaration.
8421,https://migri.fi/en/glossary,These groups are specified in the Nationality Act.
8424,https://migri.fi/en/glossary,continuous residence permit fi jatkuva oleskelulupa sv kontinuerligt uppehållstillstånd
8426,https://migri.fi/en/glossary,The permit is issued to a foreign national who has arrived in Finland with the intention of permanent immigration.
8427,https://migri.fi/en/glossary,The permit must be renewed before the validity period expires.
8428,https://migri.fi/en/glossary,A continuous residence permit bears the letter A. Cf.
8430,https://migri.fi/en/glossary,country/state of nationality fi kansalaisuusvaltio sv medborgarskapsland
8431,https://migri.fi/en/glossary,The country of which a person holds citizenship.
8434,https://migri.fi/en/glossary,Procedure for removing a person from the country.
8435,https://migri.fi/en/glossary,"When a foreign national has been issued with a residence permit but a decision is made to remove the person from the country, he or she will be deported."
8438,https://migri.fi/en/glossary,"detention fi säilöönotto sv tagande i förvar, förvarstagande"
8439,https://migri.fi/en/glossary,"An interim measure, means of monitoring."
8440,https://migri.fi/en/glossary,"A foreign national may be held in detention if there are grounds to believe that he or she will, for example, hide in order to avoid refusal of entry or deportation."
8441,https://migri.fi/en/glossary,An asylum seeker can be held in detention if it is necessary to establish his or her identity.
8442,https://migri.fi/en/glossary,determination of citizenship status fi kansalaisuusaseman määrittäminen sv bestämmande av medborgarskapsstatus
8443,https://migri.fi/en/glossary,"In unclear situations, the Finnish Immigration Service establishes the citizenship the person is considered to hold in Finland."
8444,https://migri.fi/en/glossary,"See also citizenship, nationality."
8445,https://migri.fi/en/glossary,dismissal of application fi tutkimatta jättäminen sv avvisande av ansökan utan prövning
8446,https://migri.fi/en/glossary,Dismissing an application means that a complete substantial investigation into the application will not be conducted.
8447,https://migri.fi/en/glossary,"However, the Finnish Immigration Service will always conduct a preliminary investigation and decide whether your application contains grounds for continuing the investigation."
8448,https://migri.fi/en/glossary,"If there are such grounds, a substantial investigation into your application will be conducted."
8449,https://migri.fi/en/glossary,"If there are no such grounds, you may get a decision on the dismissal of your application."
8450,https://migri.fi/en/glossary,dual/multiple nationality/citizenship fi kaksoiskansalaisuus/monikansalaisuus sv dubbelt/flerfaldigt medborgarskap
8451,https://migri.fi/en/glossary,A person may be a citizen of two or several countries.
8452,https://migri.fi/en/glossary,Dublin procedure fi Dublin-menettely sv Dublinförfarande
8453,https://migri.fi/en/glossary,The Dublin procedure is based on the EU Dublin Regulation and is carried out to determine the state responsible for examining an asylum application.
8454,https://migri.fi/en/glossary,"The member states of the EU as well as Norway, Iceland, Switzerland and Liechtenstein apply the Regulation."
8455,https://migri.fi/en/glossary,"Another country can be responsible for examining an application if the asylum seeker, for example, has family ties, a residence permit or a visa in another country applying the Regulation."
8456,https://migri.fi/en/glossary,Another country is also responsible for examining an application if the asylum seeker’s fingerprints have been entered in the Eurodac system after an illegal crossing of the external border of the EU.
8457,https://migri.fi/en/glossary,The country where an asylum seeker has previously sought asylum can also be responsible for examining the application.
8458,https://migri.fi/en/glossary,"See European Union (EU), asylum."
8459,https://migri.fi/en/glossary,emergency cases fi hätätapaukset sv akuta fall
8460,https://migri.fi/en/glossary,"Persons who the UN refugee agency UNHCR considers to be refugees in need of urgent resettlement, often due to their personal safety or health."
8461,https://migri.fi/en/glossary,These persons are admitted into the country on the basis of UNHCR’s documents without being interviewed by the Finnish authorities.
8462,https://migri.fi/en/glossary,The emergency cases that are admitted into Finland are a part of the yearly refugee quota.
8463,https://migri.fi/en/glossary,"In recent years, the yearly number of emergency cases in Finland has been 100."
8465,https://migri.fi/en/glossary,emigrant; migrant fi maastamuuttaja sv utvandrare
8466,https://migri.fi/en/glossary,A person who moves from a country (Finland).
8469,https://migri.fi/en/glossary,"(ethnic) nationality, ethnic origin fi kansallisuus sv nationalitet"
8471,https://migri.fi/en/glossary,Belonging to a specific nation or a group of people (e.g.
8472,https://migri.fi/en/glossary,"Ingrian Finns, Kurds, Roma)."
8473,https://migri.fi/en/glossary,Ethnic nationality has a different meaning than citizenship.
8474,https://migri.fi/en/glossary,"For instance, a person of Kurdish ethnic origin may hold Finnish citizenship."
8477,https://migri.fi/en/glossary,EU Blue Card EU:n sininen kortti sv EU-blåkort
8478,https://migri.fi/en/glossary,A residence permit intended for a third-country national who comes to an EU member state for highly qualified employment.
8480,https://migri.fi/en/glossary,EU citizen or a comparable person EU-kansalainen ja häneen rinnastettava sv EU-medborgare och en därmed jämförbar person
8481,https://migri.fi/en/glossary,"A citizen of a member state in the European Union (EU) or in Iceland, Liechtenstein, Norway or Switzerland."
8482,https://migri.fi/en/glossary,EU citizens have the right to move freely within the territory of the Union.
8483,https://migri.fi/en/glossary,"The provisions on free movement also apply to citizens of Iceland, Liechtenstein and Norway based on the EEA Agreement, as well as to citizens of Switzerland based on a separate agreement with the EU."
8484,https://migri.fi/en/glossary,"See European Union (EU), European Economic Area (EAA)."
8485,https://migri.fi/en/glossary,European Economic Area (EEA) fi Euroopan talousalue (ETA) sv Europeiska ekonomiska samarbetsområdet (EES)
8486,https://migri.fi/en/glossary,The European Economic Area is a common market.
8487,https://migri.fi/en/glossary,"Member states of the European Union as well as Iceland, Liechtenstein and Norway belong to the European Economic Area."
8488,https://migri.fi/en/glossary,See European Union (EU).
8489,https://migri.fi/en/glossary,EU residence permit EU-oleskelulupa sv EU-uppehållstillstånd
8490,https://migri.fi/en/glossary,A long-term resident’s EU residence permit that can be issued to a third-country national after he or she has resided for a continuous period of five years within the territory of the European Union.
8491,https://migri.fi/en/glossary,The permit is valid until further notice.
8492,https://migri.fi/en/glossary,An EU residence permit bears the letters P-EU.
8494,https://migri.fi/en/glossary,European Union (EU) fi Euroopan unioni (EU) sv Europeiska unionen (EU)
8495,https://migri.fi/en/glossary,"The European Union is a political and economic union that has 27 European member states: Austria, Belgium, Bulgaria, Croatia, Cyprus, the Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, the Netherlands, Poland, Portugal, Romania, Slovakia, Slovenia, Spain and Sweden."
8496,https://migri.fi/en/glossary,expatriate Finn fi ulkosuomalainen sv utlandsfinländare
8497,https://migri.fi/en/glossary,An expatriate Finn is a Finnish citizen or a person of Finnish origin who lives permanently outside Finland.
8498,https://migri.fi/en/glossary,"See Finnish citizen, Finnish origin."
8499,https://migri.fi/en/glossary,Finnish citizen fi Suomen kansalainen sv finsk medborgare
8500,https://migri.fi/en/glossary,"A person who by birth, or later by some other means, has acquired Finnish citizenship."
8501,https://migri.fi/en/glossary,"See also naturalisation, citizenship, nationality."
8502,https://migri.fi/en/glossary,Finnish citizen by birth fi syntyperäinen Suomen kansalainen sv infödd finsk medborgare
8503,https://migri.fi/en/glossary,A person who has acquired Finnish citizenship by birth.
8505,https://migri.fi/en/glossary,Finnish origin fi suomalainen syntyperä sv finländsk härkomst
8506,https://migri.fi/en/glossary,"Finnish origin refers to Finnish citizens, former Finnish citizens, descendants of persons who have acquired Finnish citizenship by birth and, in residence permit matters, also persons of Finnish ethnic origin."
8507,https://migri.fi/en/glossary,"See also Finnish citizen, Finnish citizen by birth, citizenship, nationality, (ethnic) nationality, ethnic origin."
8508,https://migri.fi/en/glossary,fixed-term residence permit fi määräaikainen oleskelulupa sv tidsbegränsat uppehållstillstånd
8509,https://migri.fi/en/glossary,A residence permit that is valid for a certain time period.
8510,https://migri.fi/en/glossary,Fixed-term residence permits are issued for a continuous or temporary residence.
8511,https://migri.fi/en/glossary,"See continuous residence permit, temporary residence permit."
8514,https://migri.fi/en/glossary,foreign national fi ulkomaalainen sv utlänning
8515,https://migri.fi/en/glossary,A person who is not a Finnish citizen.
8516,https://migri.fi/en/glossary,"In legal language, also the word ‘alien’ is used."
8518,https://migri.fi/en/glossary,humanitarian protection fi humanitaarinen suojelu sv humanitärt skydd
8519,https://migri.fi/en/glossary,Reason for granting a residence permit until 16 May 2016.
8520,https://migri.fi/en/glossary,"It was possible to grant a residence permit on the basis of humanitarian protection when the requirements for granting asylum or providing subsidiary protection were not met, but the applicant could not return to his or her home country or country of former habitual residence because of an environmental catastrophe."
8521,https://migri.fi/en/glossary,Another possible reason was a bad security situation which might have been due to an armed conflict or a poor human rights situation.
8522,https://migri.fi/en/glossary,"See also asylum, subsidiary protection."
8523,https://migri.fi/en/glossary,immigrant; migrant fi maahanmuuttaja sv invandrare
8524,https://migri.fi/en/glossary,A person who moves into a country (Finland).
8527,https://migri.fi/en/glossary,"international protection fi kansainvälinen suojelu sv internationellt skydd According to EU directives and the Finnish Aliens Act, international protection means refugee status or subsidiary protection status."
8528,https://migri.fi/en/glossary,"See also refugee, subsidiary protection, humanitarian protection."
8529,https://migri.fi/en/glossary,"legal residence, legal stay fi laillinen oleskelu sv laglig vistelse"
8530,https://migri.fi/en/glossary,Legal stay means that a foreign national is residing in the country with appropriate and valid permits.
8531,https://migri.fi/en/glossary,"The stay is legal on the basis of a valid visa, exemption from the visa requirement or a valid residence permit."
8532,https://migri.fi/en/glossary,A foreign national may reside legally in the country also while his or her residence permit or asylum application is being processed.
8533,https://migri.fi/en/glossary,manifestly unfounded application fi ilmeisen perusteeton hakemus sv uppenbart ogrundad ansökan
8534,https://migri.fi/en/glossary,"An asylum application can be considered manifestly unfounded if 1) no serious violations of human rights or other grounds that are related to non-refoulement have been presented, or if the claims presented are clearly implausible, 2) the applicant obviously intends to abuse the asylum procedure or 3) the applicant comes from a safe country of origin where he or she may be returned."
8537,https://migri.fi/en/glossary,"On the website www.migri.fi, the word ‘mission’ usually refers to Finnish embassies and consulates."
8539,https://migri.fi/en/glossary,Naturalisation means granting citizenship on application.
8541,https://migri.fi/en/glossary,"non-refoulement fi palautuskielto (non-refoulement) sv förbud mot tillbakasändning, förbud mot återsändande"
8542,https://migri.fi/en/glossary,"According to the principle of non-refoulement, no one may be sent back to an area where he or she could be subject to the death penalty, torture, persecution or other inhuman treatment or other treatment violating human dignity."
8543,https://migri.fi/en/glossary,"parentage principle, inheritance principle fi periytymisperiaate sv härstamningsprincipen"
8544,https://migri.fi/en/glossary,A principle according to which a child acquires the citizenship of his or her parent (ius sanguinis).
8545,https://migri.fi/en/glossary,The inheritance principle is a primary principle in the Finnish Nationality Act.
8549,https://migri.fi/en/glossary,"A travel document issued by the authorities of the home country or country of residence, which a foreign national must hold when entering Finland and residing in Finland (excluding citizens of the Nordic countries, among others)."
8550,https://migri.fi/en/glossary,permanent residence permit fi pysyvä oleskelulupa sv permanent uppehållstillstånd
8551,https://migri.fi/en/glossary,A residence permit whose period of validity is not limited.
8552,https://migri.fi/en/glossary,The permit is valid until further notice and does not need to be renewed.
8553,https://migri.fi/en/glossary,A permanent residence permit bears the letter P. Cf.
8555,https://migri.fi/en/glossary,prohibition of entry fi maahantulokielto sv inreseförbud
8556,https://migri.fi/en/glossary,"In a decision on refusal of entry or deportation, a foreign national may be prohibited from entering Finland."
8557,https://migri.fi/en/glossary,"The prohibition may be valid for a fixed term or until further notice, and it applies either in the entire Schengen area or only in Finland."
8559,https://migri.fi/en/glossary,quota refugee fi kiintiöpakolainen sv kvotflykting
8560,https://migri.fi/en/glossary,A person considered a refugee by the UN refugee agency UNHCR who has been granted a residence permit under the refugee quota verified in the Budget.
8561,https://migri.fi/en/glossary,"In recent years, the Finnish refugee quota has been 750–1050 people."
8562,https://migri.fi/en/glossary,"See also emergency cases, refugee."
8563,https://migri.fi/en/glossary,reception centre fi vastaanottokeskus sv förläggning
8564,https://migri.fi/en/glossary,A facility where persons applying for international protection and beneficiaries of temporary protection are accommodated and that provides the reception services for them.
8565,https://migri.fi/en/glossary,Group homes and supported housing units intended for children are also reception centres.
8566,https://migri.fi/en/glossary,"See also international protection, temporary protection."
8567,https://migri.fi/en/glossary,reception unit fi vastaanottoyksikkö sv mottagningsenhet
8568,https://migri.fi/en/glossary,Reception unit is a generic concept that covers all premises where asylum seekers are accommodated.
8569,https://migri.fi/en/glossary,"A reception unit can refer to, for example, reception centres and temporary accommodation units."
8572,https://migri.fi/en/glossary,"A foreign national who has a well-founded fear of being persecuted for reasons of ethnic origin, religion, nationality, membership in a particular social group or political opinion."
8573,https://migri.fi/en/glossary,Refugee status is granted to a person who has been granted asylum by a state or who is considered a refugee by UNHCR.
8574,https://migri.fi/en/glossary,"See also quota refugee, asylum seeker, asylum."
8575,https://migri.fi/en/glossary,refugee sur place fi sur place -pakolainen sv flykting ”sur place”
8576,https://migri.fi/en/glossary,A refugee whose need of protection has arisen after he or she has left his or her home country.
8578,https://migri.fi/en/glossary,refugee travel document fi pakolaisen matkustusasiakirja sv resedokument för flykting
8579,https://migri.fi/en/glossary,A travel document issued to a foreign national who has been granted refugee status.
8580,https://migri.fi/en/glossary,A refugee travel document is not an official identity document.
8584,https://migri.fi/en/glossary,refusal of entry fi käännyttäminen sv avvisning
8586,https://migri.fi/en/glossary,"When a foreign national has not been issued with a residence permit and a decision is made to remove the person from the country, he or she is refused entry into the country."
8589,https://migri.fi/en/glossary,registered partnership fi rekisteröity parisuhde sv registrerat partnerskap
8590,https://migri.fi/en/glossary,An official relationship between two persons of the same sex.
8591,https://migri.fi/en/glossary,A registered partnership is in many ways comparable to a marriage.
8592,https://migri.fi/en/glossary,registration centre fi järjestelykeskus sv flyktingsluss
8593,https://migri.fi/en/glossary,A registration centre is a unit for the reception and registration of newly arrived asylum seekers.
8594,https://migri.fi/en/glossary,"After being registered, the asylum seekers move to reception centres."
8596,https://migri.fi/en/glossary,residence card fi oleskelukortti sv uppehållskort
8597,https://migri.fi/en/glossary,"A card issued by the Finnish Immigration Service, with which non-EU citizens who are family members of EU citizens can prove their right of residence in Finland."
8598,https://migri.fi/en/glossary,Biometric identifiers stored on the card’s chip include a facial image and two fingerprints.
8599,https://migri.fi/en/glossary,The residence card is not an official identity document.
8603,https://migri.fi/en/glossary,residence permit fi oleskelulupa sv uppehållstillstånd
8604,https://migri.fi/en/glossary,A permit issued to a foreign national for a purpose other than tourism or a comparable short-term residence that entitles the holder to enter the country repeatedly and stay in the country.
8605,https://migri.fi/en/glossary,Residence permits are either fixed-term or permanent.
8606,https://migri.fi/en/glossary,"A residence permit can be issued on the basis of, for example, work, self-employment, studies or family ties."
8607,https://migri.fi/en/glossary,"See fixed-term residence permit, permanent residence permit."
8609,https://migri.fi/en/glossary,residence permit card fi oleskelulupakortti sv uppehållstillståndskort
8610,https://migri.fi/en/glossary,"A card issued by the Finnish Immigration Service or the police, with which non-EU citizens can prove their right of residence in Finland."
8612,https://migri.fi/en/glossary,The residence permit card is not an official identity document.
8617,https://migri.fi/en/glossary,"In residence permit matters, a returnee refers to a person moving to Finland who is of Finnish extraction or a person who otherwise has close ties to Finland (is a former Finnish citizen, a descendant of a person who is a Finnish citizen by birth or is otherwise Finnish in origin, for example an Ingrian Finn)."
8618,https://migri.fi/en/glossary,"See also Finnish citizen, Finnish citizen by birth, Finnish origin."
8619,https://migri.fi/en/glossary,Schengen area fi Schengen-alue sv Schengenområdet
8620,https://migri.fi/en/glossary,The Schengen area refers to the area of states applying the Schengen acquis.
8621,https://migri.fi/en/glossary,"These states include Austria, Belgium, the Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, the Netherlands, Norway, Poland, Portugal, Slovakia, Slovenia, Spain, Sweden and Switzerland."
8623,https://migri.fi/en/glossary,A person residing in Finland whose family member applies for a residence permit in Finland on the basis of family ties in order to be together with the sponsor.
8624,https://migri.fi/en/glossary,subsidiary protection fi toissijainen suojelu sv alternativt skydd
8625,https://migri.fi/en/glossary,Reason for granting a residence permit.
8626,https://migri.fi/en/glossary,"A residence permit is issued on the basis of subsidiary protection when the requirements for granting asylum are not met, but the applicant faces a risk of being subjected to the death penalty, execution, torture or other inhuman or degrading treatment or punishment in his or her home country or country of former habitual residence."
8627,https://migri.fi/en/glossary,A permit may also be issued if the applicant is unable to return to his or her home country or country of former habitual residence without being exposed to serious and individual threat as a result of armed conflicts.
8628,https://migri.fi/en/glossary,"See also asylum, international protection."
8629,https://migri.fi/en/glossary,temporary protection fi tilapäinen suojelu sv tillfälligt skydd
8630,https://migri.fi/en/glossary,"Temporary protection may be given to foreign nationals who need international protection and who cannot return safely to their home country or country of permanent residence, because there has been a massive displacement of people in the country or its neighbouring areas as a result of an armed conflict, some other violent situation or an environmental disaster."
8631,https://migri.fi/en/glossary,Providing temporary protection requires that the need for protection may be considered to be of short duration.
8632,https://migri.fi/en/glossary,temporary residence permit fi tilapäinen oleskelulupa sv tillfälligt uppehållstillstånd
8634,https://migri.fi/en/glossary,The permit is issued to a foreign national who does not intend to stay in Finland permanently.
8636,https://migri.fi/en/glossary,A temporary residence permit bears the letter B. Cf.
8638,https://migri.fi/en/glossary,third-country national fi kolmannen maan kansalainen sv tredjelandsmedborgare
8639,https://migri.fi/en/glossary,"A foreign national who is not an EU citizen or a comparable person, i.e."
8640,https://migri.fi/en/glossary,"a citizen of Iceland, Liechtenstein, Norway or Switzerland."
8641,https://migri.fi/en/glossary,"See EU citizen or a comparable person, European Union (EU)."
8643,https://migri.fi/en/glossary,Tracing means establishing the location of the parents or a guardian of an unaccompanied minor or of a child victim of human trafficking who applies for international protection.
8645,https://migri.fi/en/glossary,United Nations High Commissioner for Refugees.
8647,https://migri.fi/en/glossary,"visa fi viisumi sv visum, visering"
8648,https://migri.fi/en/glossary,"A permit to enter the country, which is issued for a short and temporary stay of less than 90 days."
8649,https://migri.fi/en/glossary,The Finnish missions make decisions on issuing visas.
8651,https://migri.fi/en/glossary,voluntary return fi vapaaehtoinen paluu sv frivillig återresa
8652,https://migri.fi/en/glossary,"In a decision on refusal of entry or deportation, which does not include a prohibition of entry, a third-country national is given a period of at least seven and a maximum of thirty days during which he or she can leave the country voluntarily."
8653,https://migri.fi/en/glossary,"See refusal of entry, deportation, prohibition of entry, third-country national."
8654,https://migri.fi/en/glossary,See also assisted voluntary return.
8656,https://migri.fi/en/our-name-and-translations,"The abbreviation of the Finnish Immigration Service is ""Migri""."
8657,https://migri.fi/en/our-name-and-translations,"It originates in the Latin root word migro (‘to move’) which is still found in many languages, e.g."
8658,https://migri.fi/en/our-name-and-translations,"""migration"" in English and Swedish."
8660,https://migri.fi/en/our-name-and-translations,Finnish Immigration Service (English) Maahanmuuttovirasto (Finnish) Migrationsverket (Swedish) Immigrationsamt (German) Office national de l’Immigration (French) Dirección General de Inmigración (Spanish) Migratsiooniamet (Estonian) Миграционная служба (Russian) Göçmenlik Dairesi (Turkish) Drejtorisë së Imigrimit (Albanian) Xafiiska arrimaha u soo guuridda waddanka (Somali) إدارة الهجرة (Arabic)
8661,https://migri.fi/en/press-release,All residence permits granted on the basis of temporary protection will be extended on 9–16 February 2024
8662,https://migri.fi/en/press-release,The Finnish Immigration Service will extend all residence permits granted on the basis of temporary protection.
8663,https://migri.fi/en/press-release,The permits will be valid until 4 March 2025.
8664,https://migri.fi/en/press-release,We will send you a letter when we have extended your permit on the basis of temporary protection.
8665,https://migri.fi/en/press-release,"If we have your phone number, you will also receive a text message stating that your permit has been extended."
8666,https://migri.fi/en/press-release,The message is in Finnish and English and contains a link to our website: migri.fi/uk/karta-posvidki-na-prozivanna.
8667,https://migri.fi/en/press-release,You cannot reply to the message.
8668,https://migri.fi/en/press-release,We recommend that you apply for a new residence permit card after your permit has been extended
8669,https://migri.fi/en/press-release,"You can apply for a new card as of 17 February 2024, but you do not need to hurry with the application."
8670,https://migri.fi/en/press-release,You can apply for a new card at any time as long as your residence permit on the basis of temporary protection is valid.
8671,https://migri.fi/en/press-release,The updated validity period of your residence permit will be printed on the new card.
8672,https://migri.fi/en/press-release,New residence permit cards will be issued free of charge.
8673,https://migri.fi/en/press-release,The fastest way to receive a new residence permit card is to use our online service Enter Finland to apply for a new card.
8674,https://migri.fi/en/press-release,Having a new residence permit card has considerable advantages when you reside and handle matters in Finland
8675,https://migri.fi/en/press-release,We recommend that you apply for a new residence permit card for the following reasons:
8676,https://migri.fi/en/press-release,It is legal for you to stay in Finland even if you do not apply for a new card
8677,https://migri.fi/en/press-release,"All residence permit cards issued on the basis of temporary protection are valid, even if their last day of validity is 4 March 2023 or 4 March 2024."
8678,https://migri.fi/en/press-release,Your right to work on the basis of temporary protection will also be valid until 4 March 2025.
8679,https://migri.fi/en/press-release,"However, with a new residence permit card you can always prove with certainty that you have a valid residence permit and right to work and reside in Finland."
8680,https://migri.fi/en/press-release,Modified on 22 January 2024:
8962,https://migri.fi/en/image-bank,The image bank contains images about the management and experts of the Finnish Immigration Service.
8963,https://migri.fi/en/image-bank,The images are mainly intended for use by journalists in news and communications.
8964,https://migri.fi/en/image-bank,Image user rights are indicated in the additional information for each image.
8965,https://migri.fi/en/image-bank,The images must not be edited without permission.
8966,https://migri.fi/en/image-bank,The images must not be used in advertising or for other commercial purposes.
8967,https://migri.fi/en/image-bank,The source must be indicated in connection with the use of the image.
8968,https://migri.fi/en/image-bank,Further information: media(at)migri.fi
8969,https://migri.fi/en/image-bank/klaus-kaartinen, Go back to image bank main page
8974,https://migri.fi/en/image-bank/jaana-vuorio,Director Legal Service and Country Information Unit
8977,https://migri.fi/en/image-bank/tirsa-forssell,Head of Legal Services Legal Service and Country Information Unit
8997,https://migri.fi/en/communications,The email address of the Press and Communications Services of the Finnish Immigration Service is media(at)migri.fi.
8998,https://migri.fi/en/communications,Our services are available for the media at tel.
8999,https://migri.fi/en/communications,+358295433037 on weekdays at 8.00–16.00.
9000,https://migri.fi/en/communications,"If we do not answer your call, please leave us a message by email, and we will get back to you as soon as possible."
9001,https://migri.fi/en/communications,The Press and Communications Services does not reply to customer inquiries concerning applications.
9002,https://migri.fi/en/communications,"If you have a question about an application, please contact our Customer Service."
9003,https://migri.fi/en/communications,"If you are looking for statistics, please see our statistical service first."
9004,https://migri.fi/en/communications,Other information for the media:
9006,https://migri.fi/en/communications,Read more: Disclosure of data for scientific research purposes.
9007,https://migri.fi/en/communications,Information on asylum matters within the European Union
9008,https://migri.fi/en/communications,"If you need information on asylum matters and phenomena across the European Union, you can contact the European Union Agency for Asylum (EUAA)."
9009,https://migri.fi/en/communications,EUAA’s website also contains statistics and analyses about EU asylum matters.
9010,https://migri.fi/en/communications,European Union Agency for Asylum Telephone +35622487500 E-mail: info@euaa.europa.eu Website: https://euaa.europa.eu/
9012,https://migri.fi/en/information-on-individual-cases,Information about the customers of the Finnish Immigration Service is usually confidential.
9013,https://migri.fi/en/information-on-individual-cases,"Due to this obligation of secrecy, the Finnish Immigration Service cannot give information about its customers or comment on individual cases even if the person concerned has personally made the matter public."
9015,https://migri.fi/en/information-on-individual-cases,"Whenever a journalist requests information on an individual, the request is evaluated on a case-by-case basis."
